feed_id,feed_source,template_name,mixture_size,active_components,CO2,H2,Ar,N2,CH4,O2,CO,H2S
824,Systematic,systematic_grid,4,"CO2,Ar,O2,H2S",0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0
825,Systematic,systematic_grid,4,"CO2,N2,CH4,CO",0.97,0.0,0.0,0.01,0.02,0.0,0.0,0.0
826,Systematic,systematic_grid,3,"CO2,H2,H2S",0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0
827,Systematic,systematic_grid,4,"CO2,H2,O2,H2S",0.95,0.03,0.0,0.0,0.0,0.0,0.0,0.02
828,Systematic,systematic_grid,4,"CO2,H2,N2,CO",0.95,0.02,0.0,0.03,0.0,0.0,0.0,0.0
829,Systematic,systematic_grid,4,"CO2,H2,Ar,O2",0.95,0.02,0.0,0.0,0.0,0.03,0.0,0.0
830,Systematic,systematic_grid,3,"CO2,N2,O2",0.97,0.0,0.0,0.02,0.0,0.01,0.0,0.0
831,Systematic,systematic_grid,4,"CO2,O2,CO,H2S",0.95,0.0,0.0,0.0,0.0,0.03,0.01,0.01
832,Systematic,systematic_grid,2,"CO2,H2S",0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000044
833,Systematic,systematic_grid,4,"CO2,Ar,N2,CH4",0.95,0.0,0.02,0.0,0.03,0.0,0.0,0.0
834,Systematic,systematic_grid,3,"CO2,CH4,H2S",0.97,0.0,0.0,0.0,0.01,0.0,0.0,0.02
835,Systematic,systematic_grid,3,"CO2,Ar,CO",0.95,0.0,0.0,0.0,0.0,0.0,0.05,0.0
836,Systematic,systematic_grid,4,"CO2,Ar,CO,H2S",0.96,0.0,0.01,0.0,0.0,0.0,0.01,0.02
837,Systematic,systematic_grid,4,"CO2,H2,CH4,O2",0.98,0.0,0.0,0.0,0.01,0.01,0.0,0.0
838,Systematic,systematic_grid,4,"CO2,CH4,CO,H2S",0.95,0.0,0.0,0.0,0.01,0.0,0.01,0.03
839,Systematic,systematic_grid,4,"CO2,H2,Ar,O2",0.97,0.02,0.0,0.0,0.0,0.01,0.0,0.0
840,Systematic,systematic_grid,4,"CO2,N2,CH4,H2S",0.97,0.0,0.0,0.02,0.0,0.0,0.0,0.01
841,Systematic,systematic_grid,4,"CO2,CH4,O2,H2S",0.98,0.0,0.0,0.0,0.01,0.01,0.0,0.0
842,Systematic,systematic_grid,4,"CO2,H2,Ar,H2S",0.95,0.0,0.02,0.0,0.0,0.0,0.0,0.03
843,Systematic,systematic_grid,4,"CO2,H2,N2,H2S",0.96,0.0,0.0,0.04,0.0,0.0,0.0,0.0
844,Systematic,systematic_grid,3,"CO2,CH4,O2",0.95,0.0,0.0,0.0,0.02,0.03,0.0,0.0
845,Systematic,systematic_grid,4,"CO2,H2,Ar,H2S",0.96,0.03,0.0,0.0,0.0,0.0,0.0,0.01
846,Systematic,systematic_grid,4,"CO2,H2,O2,CO",0.95,0.0,0.0,0.0,0.0,0.03,0.02,0.0
847,Systematic,systematic_grid,4,"CO2,O2,CO,H2S",0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05
848,Systematic,systematic_grid,3,"CO2,CO,H2S",0.96,0.0,0.0,0.0,0.0,0.0,0.02,0.02
849,Systematic,systematic_grid,4,"CO2,H2,CH4,O2",0.95,0.01,0.0,0.0,0.01,0.03,0.0,0.0
850,Systematic,systematic_grid,4,"CO2,O2,CO,H2S",0.97,0.0,0.0,0.0,0.0,0.02,0.01,0.0
851,Systematic,systematic_grid,4,"CO2,H2,N2,CO",0.95,0.03,0.0,0.0,0.0,0.0,0.02,0.0
852,Systematic,systematic_grid,3,"CO2,H2,H2S",0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.01
853,Systematic,systematic_grid,4,"CO2,N2,O2,CO",0.95,0.0,0.0,0.01,0.0,0.01,0.03,0.0
854,Systematic,systematic_grid,4,"CO2,H2,Ar,N2",0.95,0.01,0.04,0.0,0.0,0.0,0.0,0.0
855,Systematic,systematic_grid,2,"CO2,N2",0.99,0.0,0.0,0.010000000000000009,0.0,0.0,0.0,0.0
856,Systematic,systematic_grid,4,"CO2,H2,CO,H2S",0.97,0.03,0.0,0.0,0.0,0.0,0.0,0.0
857,Systematic,systematic_grid,4,"CO2,H2,N2,CH4",0.95,0.0,0.0,0.02,0.03,0.0,0.0,0.0
858,Systematic,systematic_grid,4,"CO2,N2,O2,CO",0.96,0.0,0.0,0.03,0.0,0.01,0.0,0.0
859,Systematic,systematic_grid,3,"CO2,Ar,N2",0.97,0.0,0.01,0.02,0.0,0.0,0.0,0.0
860,Systematic,systematic_grid,4,"CO2,N2,CO,H2S",0.98,0.0,0.0,0.01,0.0,0.0,0.0,0.01
861,Systematic,systematic_grid,3,"CO2,H2,N2",0.95,0.02,0.0,0.03,0.0,0.0,0.0,0.0
862,Systematic,systematic_grid,4,"CO2,Ar,CH4,H2S",0.99,0.0,0.0,0.0,0.01,0.0,0.0,0.0
863,Systematic,systematic_grid,4,"CO2,H2,N2,CO",0.97,0.0,0.0,0.01,0.0,0.0,0.02,0.0
864,Systematic,systematic_grid,4,"CO2,H2,Ar,O2",0.98,0.01,0.01,0.0,0.0,0.0,0.0,0.0
865,Systematic,systematic_grid,4,"CO2,Ar,N2,H2S",0.96,0.0,0.01,0.0,0.0,0.0,0.0,0.03
866,Systematic,systematic_grid,4,"CO2,N2,O2,H2S",0.96,0.0,0.0,0.01,0.0,0.02,0.0,0.01
867,Systematic,systematic_grid,4,"CO2,Ar,O2,CO",0.96,0.0,0.0,0.0,0.0,0.02,0.02,0.0
868,Systematic,systematic_grid,4,"CO2,H2,Ar,CO",0.95,0.02,0.02,0.0,0.0,0.0,0.01,0.0
869,Systematic,systematic_grid,4,"CO2,N2,CH4,O2",0.95,0.0,0.0,0.02,0.02,0.01,0.0,0.0
870,Systematic,systematic_grid,4,"CO2,CH4,O2,CO",0.98,0.0,0.0,0.0,0.02,0.0,0.0,0.0
871,Systematic,systematic_grid,4,"CO2,H2,Ar,O2",0.96,0.0,0.01,0.0,0.0,0.03,0.0,0.0
872,Systematic,systematic_grid,4,"CO2,Ar,N2,CH4",0.96,0.0,0.01,0.0,0.03,0.0,0.0,0.0
873,Systematic,systematic_grid,4,"CO2,Ar,CH4,O2",0.95,0.0,0.0,0.0,0.03,0.02,0.0,0.0
874,Systematic,systematic_grid,4,"CO2,N2,CH4,H2S",0.95,0.0,0.0,0.01,0.04,0.0,0.0,0.0
875,Systematic,systematic_grid,4,"CO2,H2,Ar,H2S",0.95,0.04,0.01,0.0,0.0,0.0,0.0,0.0
876,Systematic,systematic_grid,4,"CO2,H2,O2,H2S",0.97,0.0,0.0,0.0,0.0,0.02,0.0,0.01
877,Systematic,systematic_grid,4,"CO2,N2,O2,H2S",0.96,0.0,0.0,0.03,0.0,0.01,0.0,0.0
878,Systematic,systematic_grid,3,"CO2,N2,CH4",0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0
879,Systematic,systematic_grid,4,"CO2,Ar,N2,O2",0.98,0.0,0.01,0.01,0.0,0.0,0.0,0.0
880,Systematic,systematic_grid,3,"CO2,O2,H2S",0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.03
881,Systematic,systematic_grid,4,"CO2,N2,CH4,O2",0.96,0.0,0.0,0.02,0.02,0.0,0.0,0.0
882,Systematic,systematic_grid,4,"CO2,Ar,CH4,H2S",0.96,0.0,0.0,0.0,0.02,0.0,0.0,0.02
883,Systematic,systematic_grid,4,"CO2,H2,Ar,H2S",0.95,0.0,0.03,0.0,0.0,0.0,0.0,0.02
884,Systematic,systematic_grid,3,"CO2,H2,CO",0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0
885,Systematic,systematic_grid,4,"CO2,H2,Ar,N2",0.98,0.01,0.01,0.0,0.0,0.0,0.0,0.0
886,Systematic,systematic_grid,4,"CO2,Ar,N2,O2",0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0
887,Systematic,systematic_grid,4,"CO2,N2,CH4,O2",0.99,0.0,0.0,0.0,0.0,0.01,0.0,0.0
888,Systematic,systematic_grid,4,"CO2,H2,Ar,O2",0.95,0.0,0.01,0.0,0.0,0.04,0.0,0.0
889,Systematic,systematic_grid,4,"CO2,Ar,N2,O2",0.95,0.0,0.02,0.02,0.0,0.01,0.0,0.0
890,Systematic,systematic_grid,4,"CO2,CH4,O2,CO",0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0
891,Systematic,systematic_grid,4,"CO2,H2,N2,CO",0.96,0.03,0.0,0.01,0.0,0.0,0.0,0.0
892,Systematic,systematic_grid,3,"CO2,O2,H2S",0.95,0.0,0.0,0.0,0.0,0.03,0.0,0.02
893,Systematic,systematic_grid,4,"CO2,Ar,N2,CH4",0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0
894,Systematic,systematic_grid,4,"CO2,Ar,N2,H2S",0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.0
895,Systematic,systematic_grid,4,"CO2,H2,Ar,O2",0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0
896,Systematic,systematic_grid,4,"CO2,H2,CH4,CO",0.95,0.0,0.0,0.0,0.01,0.0,0.04,0.0
897,Systematic,systematic_grid,4,"CO2,H2,CH4,CO",0.95,0.01,0.0,0.0,0.04,0.0,0.0,0.0
898,Systematic,systematic_grid,4,"CO2,H2,N2,H2S",0.95,0.02,0.0,0.03,0.0,0.0,0.0,0.0
899,Systematic,systematic_grid,4,"CO2,H2,N2,CH4",0.95,0.02,0.0,0.02,0.01,0.0,0.0,0.0
900,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.96,0.0053822147661223545,0.0038807731737126997,0.020110499842335577,0.009885981307245538,9.098898917685397e-06,0.0007306568905311225,7.751211350609428e-07
901,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.002761861032933383,0.0010956383784467567,0.0004265828241845852,0.005573076247102086,2.4664922424797587e-06,0.0001388020208682253,1.573004222494795e-06
902,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S",0.9983383988131708,1e-06,1e-06,0.0015126792699797517,9.524674543251215e-05,5.0607571526139184e-05,6.759989083692575e-08,1e-06
903,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.95,0.007742357594211733,0.032260248523577596,0.007345180168297765,0.0025971777982141554,7.322716097162724e-06,5.1726098402136915e-06,4.2540589761419174e-05
904,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.97,0.0029518943201866502,0.0032261112799738642,0.01636238810732265,0.00729402745093051,3.396022197775301e-05,0.00012687206629539093,4.74655331321149e-06
905,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.97,6.265537650318865e-05,0.02858863512968268,0.00018587112776158863,0.0011065971244687324,5.212097707131731e-06,2.951252010073748e-06,4.807789186663244e-05
906,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.96,0.007484533831426514,0.0035023863345513585,0.02322512900701866,0.0053465677383229765,3.355924965979796e-05,0.0004062500992951959,1.573739725536048e-06
907,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S",0.9771032932642085,0.007798437103794976,5.029316647660442e-05,0.00016082669935970208,0.00014644116276738,1e-06,0.0008019466975153033,0.013937761905877548
908,industrial_range,pre_combustion_unspecified_41,6,"CO2,H2,Ar,N2,CH4,CO",0.9820680175008577,0.009560658501408038,0.00010578786962771665,0.008172950029766807,5.013682486631782e-05,0.0,4.24492734734379e-05,0.0
909,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,1.374121888186429e-05,0.004906533295088414,0.000982611962729529,0.004056828141083492,4.910725689232586e-06,7.055683480453585e-06,2.8318973047023224e-05
910,industrial_range,oxyfuel_unspecified_48,6,"CO2,H2,N2,O2,CO,H2S",0.9713600536228248,0.012593423455126825,0.0,0.00288294643153337,0.0,0.013161576490514944,1e-06,1e-06
911,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.97,0.0045705166742404145,0.01489977363175325,0.007654524990837274,0.0027694738658261904,5.9862867724901285e-06,1.00628612646801e-05,8.966168930572599e-05
912,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.96,0.002122287330086087,0.005644381316138377,0.02553315375329054,0.006635378114263904,8.148505014004638e-06,3.101896145363646e-05,2.5632019753488658e-05
913,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S",0.9993323683897073,1e-06,1e-06,0.0005227605590736613,6.963525283658188e-05,6.546240208881558e-05,6.773396293674469e-06,1e-06
914,industrial_range,oxyfuel_distillation_41,5,"CO2,Ar,N2,O2,CO",0.9936315928410845,0.0,0.0009957957751984532,0.001369026601456236,0.0,0.003953584782260867,5e-05,0.0
915,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S",0.9982369927842751,1e-06,1e-06,0.001680848879145537,4.79618627372921e-05,2.248236310639471e-05,8.71411073558993e-06,1e-06
916,industrial_range,oxyfuel_unspecified_48,6,"CO2,H2,N2,O2,CO,H2S",0.957290666379834,0.012802275473983367,0.0,0.006616565141109957,0.0,0.023288493005072762,1e-06,1e-06
917,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.0021973668366112253,0.0008689011039799828,2.917639954065539e-05,0.006787211762384164,4.292908325989053e-06,2.0307021804571285e-05,9.274396735342195e-05
918,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.98,0.006260527219336517,0.004152362380406583,0.0030824930519960355,0.006387889043362589,9.633100319536743e-06,8.907064344858502e-06,9.818814023390065e-05
919,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.003082207281396806,0.00048727833893810334,0.00015083373032121405,0.005686687729145651,1.2842376724535775e-05,0.0005769226024173029,3.2279410563956075e-06
920,industrial_range,oxyfuel_distillation_41,5,"CO2,Ar,N2,O2,CO",0.9939710939930987,0.0,0.0008916297762223951,0.0011334115310533896,0.0,0.003953864699625565,5e-05,0.0
921,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.96,0.006187260215705013,0.00390186130832618,0.020053614645050354,0.009820200369768122,2.2489484761191757e-05,9.908601184001775e-06,4.665375205172533e-06
922,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.97,0.000898893447922493,0.0001465976450303985,0.028817207360378422,5.051712148376661e-05,3.447711709615532e-06,2.066195766282145e-05,6.267475581250913e-05
923,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.97,0.0033789022542106482,0.0018807660787232949,0.021653275692963856,0.0026659369830977653,1.4827021356129004e-05,0.0004021911997383789,4.100769909951996e-06
924,industrial_range,pre_combustion_unspecified_41,6,"CO2,H2,Ar,N2,CH4,CO",0.9839532231429724,0.004977970288828518,0.0010031489180703681,0.009890807525667423,4.200182603832868e-06,0.0,0.00017064994185748386,0.0
925,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.00022788725822187614,0.0018475753046092976,0.00036623254559792564,0.007223047743956598,3.227109089955085e-05,0.00029964854515361893,3.337511561141095e-06
926,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.96,0.004849070227990523,0.0029203586327809657,0.022311847714771346,0.00973476031459388,6.218756021984229e-07,0.00018110464832069365,2.236585940427225e-06
927,industrial_range,oxyfuel_unspecified_48,6,"CO2,H2,N2,O2,CO,H2S",0.9524279877832721,0.002405046157987079,0.0,0.025771504640351182,0.0,0.019393461418389685,1e-06,1e-06
928,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.98,0.003327769958594637,0.002733935489241315,0.006225996723850473,0.007574845817357846,1.7623451839984103e-05,0.00011736253300344014,2.466026112323784e-06
929,industrial_range,oxyfuel_double_flashing_41,4,"CO2,Ar,N2,O2",0.9669206471008508,0.0,0.004209622119287396,0.017713229489789633,0.0,0.011156501290072207,0.0,0.0
930,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.95,0.037830988211888544,0.008101903002885455,0.0034301175896896846,0.0005530691562297985,8.979496650923502e-06,3.203129353105389e-05,4.291124912458702e-05
931,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S",0.9740141245427685,0.004163413567042144,0.0002381348677440358,0.002615419750132095,0.0003370583393461365,1e-06,0.0005373040806743515,0.018093544852292736
932,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.95,0.026060820958828616,0.010024453282869597,0.006489517776330828,0.007395503229616103,7.572602007768687e-06,2.2362253120022076e-06,1.989592503513208e-05
933,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.0010961473233606141,0.0009056991790604907,0.006466395604549147,0.000828458100241003,1.1055829209577223e-05,0.0006878287887924488,4.415174786727091e-06
934,industrial_range,oxyfuel_unspecified_48,6,"CO2,H2,N2,O2,CO,H2S",0.9540787033553374,0.0324723987521169,0.0,0.0061362904354478436,0.0,0.007310607457097897,1e-06,1e-06
935,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.007981553334775498,6.98497269028409e-07,0.002003128893655487,2.2098508108299562e-06,9.644341581031504e-06,2.251075587449183e-06,5.140063206848325e-07
936,industrial_range,bravo_dome_pipeline,2,"CO2,N2",0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0
937,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.0005078635569252723,0.00185719305069347,0.0013674888404622719,0.005875784095615792,4.7428466728471545e-06,0.0003868161024827683,1.115071475867846e-07
938,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S",0.9995589201162977,1e-06,1e-06,0.00036705007890784614,1.8574475587429473e-05,5.057553866971429e-05,1.879790537331545e-06,1e-06
939,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.98,0.004387115989398349,0.0036032372647079565,0.0013426860028113209,0.009995848465033078,8.385997251969772e-06,0.0006610427125491661,1.6835682481796534e-06
940,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.97,0.006077314821681185,0.002719015434958838,0.011292433589248387,0.009779883338517805,7.082978030959333e-06,0.00012124166653597855,3.028171026871766e-06
941,industrial_range,oxyfuel_distillation_41,5,"CO2,Ar,N2,O2,CO",0.9936862280480072,0.0,0.0008565264246602166,0.0018835620643016463,0.0,0.0035236834630308915,5e-05,0.0
942,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.0034205720917718243,0.006358280485823258,0.0001425657781757092,3.2116149086174465e-05,6.816690716354304e-06,7.594476178299363e-06,3.205432824838934e-05
943,industrial_range,bravo_dome_pipeline,2,"CO2,N2",0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0
944,industrial_range,pre_combustion_unspecified_41,6,"CO2,H2,Ar,N2,CH4,CO",0.9807531954300579,0.016105851331720974,0.0003721658397734505,0.002599857471257991,7.927481678135266e-05,0.0,8.965511040832184e-05,0.0
945,industrial_range,oxyfuel_unspecified_48,6,"CO2,H2,N2,O2,CO,H2S",0.951511730773386,0.019564723190070982,0.0,0.015449832391161985,0.0,0.013471713645380964,1e-06,1e-06
946,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.003713557376466278,0.0014376640946715358,0.002922167679969008,0.0017858975928066003,1.35376677434442e-05,0.00012309280749770484,4.082780845438312e-06
947,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.98,0.00034572216920738196,0.00010011560513868004,0.019383547371866754,0.00010761853753882309,2.848917412053318e-06,1.503750495512714e-05,4.510989388119693e-05
948,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.0008306636251883204,0.001001734283483964,0.002409416758106017,0.005652787302279136,9.9639046323051e-07,1.369308290687576e-05,9.070855757246537e-05
949,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.97,0.00032982642099252477,0.020313376463220442,0.009308405679413392,2.0513990255843537e-05,3.1729930446279243e-06,4.365470445788386e-06,2.033898262740701e-05
950,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.000364068174671162,0.0004461873476694712,0.001403027369282044,0.007212073201554766,2.293493205221527e-05,0.0005496311311308033,2.077843639547498e-06
951,industrial_range,pre_combustion_unspecified_41,6,"CO2,H2,Ar,N2,CH4,CO",0.9857421281819955,0.00591819451336052,0.0004564002993765178,0.007675987357156054,7.371288828228163e-05,0.0,0.0001335767598291717,0.0
952,industrial_range,pre_combustion_unspecified_41,6,"CO2,H2,Ar,N2,CH4,CO",0.9849876318623977,0.007100411528451021,0.0007299753082613689,0.007064494900154366,0.00010799621154414233,0.0,9.490189191377519e-06,0.0
953,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.96,0.006707885159700124,0.003899679648900524,0.02053690120880762,0.00840025795277861,9.771067808840508e-06,0.0004408815078469397,4.623454157376388e-06
954,industrial_range,oxyfuel_distillation_41,5,"CO2,Ar,N2,O2,CO",0.9938748851192007,0.0,0.00037422812326890035,0.0019786587240222813,0.0,0.0037222280335080823,5e-05,0.0
955,industrial_range,oxyfuel_distillation_41,5,"CO2,Ar,N2,O2,CO",0.993871643933197,0.0,0.0009445825200498252,0.0017476747811220371,0.0,0.0033860987656310552,5e-05,0.0
956,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.005758333594092554,0.00174258019835682,0.0020018060696455403,0.0004553255760303414,3.8161269232427133e-07,3.433465533915405e-06,3.813948364851251e-05
957,industrial_range,pre_combustion_unspecified_41,6,"CO2,H2,Ar,N2,CH4,CO",0.9762548104555238,0.018116283549169776,0.0005067689863421685,0.004978908299616565,8.599182058048179e-05,0.0,5.723688876719824e-05,0.0
958,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.96,0.007288215572951492,0.0020639212069296945,0.02074201964956697,0.009470479291995742,1.8328302842089938e-05,0.00041319861453811,3.837361175939303e-06
959,industrial_range,bravo_dome_pipeline,2,"CO2,N2",0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0
960,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.96,0.025484414223374077,0.002143074456396678,0.004440197035849361,0.007877534290364752,8.996989218065824e-06,2.3844939691351096e-05,2.1938065105752392e-05
961,industrial_range,oxyfuel_double_flashing_41,4,"CO2,Ar,N2,O2",0.9656897990930128,0.0,0.004142150220256165,0.018308566193461745,0.0,0.01185948449326928,0.0,0.0
962,industrial_range,oxyfuel_distillation_41,5,"CO2,Ar,N2,O2,CO",0.993876254538506,0.0,0.0008214291957753821,0.0013897413957743242,0.0,0.003862574869944259,5e-05,0.0
963,industrial_range,oxyfuel_unspecified_48,6,"CO2,H2,N2,O2,CO,H2S",0.9625682266281418,0.014352323758350854,0.0,0.009389915845230778,0.0,0.013687533768276623,1e-06,1e-06
964,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.98,0.0033486899455869193,0.0017225175527007229,0.01095991003013845,0.003238218462915877,2.9512062778945912e-05,0.0006966076493620659,4.544296517036557e-06
965,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.95,0.012625021366874113,7.075464736006167e-06,3.7988110502533366e-06,0.03734052027978162,4.292683696591563e-06,1.269553860675361e-06,1.8021840000791695e-05
966,industrial_range,oxyfuel_double_flashing_41,4,"CO2,Ar,N2,O2",0.9631761162046677,0.0,0.005799768317491283,0.0200202310911513,0.0,0.01100388438668974,0.0,0.0
967,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.97,0.00483186669369252,0.0033869824154821237,0.020049744457162667,0.0010574544740492874,2.4174189900051666e-05,0.0006494913115747598,2.864581386128129e-07
968,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S",0.9756131425335521,0.002088751185823081,0.00012274519865311957,0.005909167257831556,9.322300386923237e-05,1e-06,0.0036816187313192597,0.012490352088951672
969,industrial_range,oxyfuel_double_flashing_41,4,"CO2,Ar,N2,O2",0.9659508734059821,0.0,0.0053397279699939565,0.017733006962985597,0.0,0.01097639166103836,0.0,0.0
970,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.96,0.006638522842860828,0.0032247805701596274,0.02361802524177453,0.005772533988598984,1.2724238159080997e-05,0.0007291111591705647,4.3019592764230105e-06
971,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.98,0.0034499308041855653,0.0014961624971926136,0.0079689740287856,0.006300396676723599,3.423116438202988e-05,0.0007483699435818996,1.9348851487103165e-06
972,industrial_range,bravo_dome_pipeline,2,"CO2,N2",0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0
973,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.96,1.9423743487189674e-05,0.018351838906208947,0.0045271634986292116,0.017049021470367513,4.724658904893032e-06,9.280874911017494e-06,3.8546847491263656e-05
974,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.98,0.0011002221749888711,0.007931769647705814,0.009583873070963445,0.0013380117199204473,2.3740414043242793e-07,1.973093324181855e-05,2.6155049039189196e-05
975,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.0004971371446665348,8.067627639737244e-06,0.004237476868765104,0.005204216580811453,3.288051146417415e-06,4.601781116498334e-05,3.7959158057792584e-06
976,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.98,0.0011673969156000526,0.002181688665126208,0.005784521495025625,0.010833289484390024,6.196655517119893e-06,2.309143466968711e-05,3.815349671301849e-06
977,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.98,0.005838725334816789,0.0005753363215114429,0.003859617253529818,0.009687555817854895,1.3067023249445714e-05,2.099359463567845e-05,4.704654401948289e-06
978,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.00022985809800916748,0.0002046724300274265,0.00013456565137872584,0.008759764971592926,8.793317920859068e-06,0.0006622312736123734,1.1425745853067383e-07
979,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.002221891240796681,0.002733379849295003,0.0005658348310569362,0.004385822350173407,9.609759506862036e-06,3.1673051409090235e-05,5.178891776202896e-05
980,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.95,0.00843108379397209,0.0006299946188595152,0.002127781937189936,0.03872443202809161,8.873908656142036e-06,9.968209313686765e-06,6.786550391706906e-05
